热功率,电功率,主回路1冷却剂流量,主回路2冷却剂流量,主回路1热管段冷却剂温度,主回路2热管段冷却剂温度,主回路1冷管段冷却剂温度,主回路2冷管段冷却剂温度,主回路1蒸汽发生器二次侧压力,主回路2蒸汽发生器二次侧压力,主回路1蒸汽发生器水位,主回路2蒸汽发生器水位,主回路1蒸汽发生器给水流量,主回路2蒸汽发生器给水流量,主回路1蒸汽发生器给水温度,主回路2蒸汽发生器给水温度,主回路1蒸汽发生器蒸汽出口流量,主回路2蒸汽发生器蒸汽出口流量,主回路1蒸汽发生器蒸汽出口温度,主回路2蒸汽发生器蒸汽出口温度,稳压器压力,稳压器水位,稳压器蒸汽空间温度,稳压器水空间温度
0.160779407,0.048578521,0.998989614,1,0.081161588,0.081147798,0.076931035,0.076891764,0.000304987,0.000308746,0.001524992,0.001524881,0.040600734,0.04084959,0.050885813,0.050885868,0.039671539,0.039892257,0.074946642,0.074987574,0.002870418,0,0.096646509,0.091350231
0.16076207,0.048577486,0.998987047,1,0.081161123,0.081147189,0.076931088,0.076891564,0.000305044,0.000308802,0.001524997,0.001524914,0.040603626,0.040848805,0.050886468,0.050886523,0.039714693,0.039942215,0.074948038,0.074988726,0.002869681,0,0.096554089,0.091350414
0.160746876,0.048577879,0.998985154,1,0.081160917,0.081146663,0.076931148,0.076891379,0.0003051,0.000308831,0.001525056,0.001524973,0.040601949,0.040847985,0.050887146,0.050887201,0.039729602,0.039955766,0.074948733,0.074989362,0.002868971,0,0.096457968,0.091350626
0.160734736,0.048579413,0.998992092,1,0.081161335,0.081146852,0.076931869,0.076891871,0.00030491,0.000308586,0.001525075,0.001524937,0.040602222,0.040848927,0.05088832,0.050888375,0.039674254,0.039897519,0.074947523,0.074987039,0.002868315,0,0.096363354,0.091351801
0.160720522,0.04857879,0.998983458,1,0.08116047,0.081145768,0.076931405,0.07689113,0.000304964,0.00030864,0.001525043,0.001524932,0.040604913,0.040853554,0.05088863,0.050888685,0.039691848,0.039912156,0.07494828,0.074988159,0.00286756,0,0.096263056,0.091351368
0.16070905,0.048577831,0.998984869,1,0.081160305,0.081145494,0.076931604,0.076891092,0.000304938,0.000308697,0.001525079,0.001524996,0.040603165,0.040851081,0.050889427,0.050889511,0.039734229,0.039956942,0.074948247,0.074989046,0.002866886,0,0.096164235,0.091351904
0.160697351,0.04857916,0.998983045,1,0.081159974,0.081144943,0.076931516,0.076890776,0.000304801,0.000308394,0.001525083,0.001524945,0.040605665,0.040852342,0.050890015,0.05089007,0.039660995,0.039883381,0.07494732,0.074985934,0.002866174,0,0.096063634,0.091352011
0.160686881,0.048577841,0.998978053,1,0.081159234,0.081144136,0.076931159,0.076890226,0.000304939,0.000308532,0.001525109,0.001524971,0.040604599,0.040855506,0.050890436,0.050890491,0.03972516,0.039940384,0.074948568,0.074987435,0.002865425,0,0.095963012,0.091351758
0.160676347,0.048578258,0.998978049,1,0.081158947,0.081143747,0.076931192,0.076890014,0.00030494,0.00030845,0.001525143,0.001525004,0.040603439,0.040854039,0.050891085,0.05089114,0.039723748,0.039938197,0.074948602,0.0749866,0.002864718,0,0.095863044,0.091351934
0.160667139,0.048579086,0.998980337,1,0.081158818,0.081143509,0.076931366,0.076889994,0.000304721,0.000308314,0.001525125,0.001524986,0.040605901,0.040857776,0.050891869,0.050891923,0.03966073,0.039873632,0.074946966,0.074985961,0.002863962,0,0.09576502,0.091352307
0.160657806,0.048577568,0.998979459,1,0.081158091,0.081142841,0.076931084,0.076889484,0.000304887,0.000308425,0.001525181,0.001525015,0.040606453,0.040856861,0.050892368,0.050892423,0.039736844,0.039951956,0.074948691,0.074986723,0.002863217,0,0.095666796,0.091352033
0.160647731,0.048578241,0.998972714,1,0.081157111,0.081141777,0.076930472,0.076888686,0.000304886,0.000308175,0.001525203,0.001524982,0.040604439,0.040858832,0.05089262,0.050892674,0.039705429,0.03990993,0.074948701,0.074984329,0.002862406,0,0.09556279,0.091351324
0.160638869,0.048578032,0.998972915,1,0.081156528,0.081141244,0.076930319,0.076888314,0.000304914,0.000308314,0.001525234,0.001525068,0.040603583,0.04085938,0.050893162,0.050893217,0.03974022,0.039943532,0.074949151,0.0749858,0.00286161,0,0.095467731,0.091351005
0.160629888,0.048579118,0.998970956,1,0.081155905,0.08114068,0.07693011,0.076887936,0.000304611,0.000308038,0.001525154,0.001525016,0.040604265,0.04086048,0.0508937,0.050893784,0.039670728,0.039873349,0.074945893,0.074983403,0.002860759,0,0.09537405,0.091350571
0.160619688,0.048576865,0.99896401,1,0.081154769,0.081139544,0.076929348,0.076887039,0.000304637,0.000308147,0.001525119,0.001525036,0.040609296,0.040861226,0.050893899,0.050893954,0.039709536,0.039921417,0.074946667,0.074984674,0.002859888,0,0.095281521,0.091349385
0.160610511,0.048576947,0.998964346,1,0.081153989,0.081138933,0.076929008,0.076886581,0.000304554,0.000307926,0.001525094,0.001524956,0.040606982,0.040860822,0.050894368,0.050894423,0.039705787,0.039912666,0.074945574,0.074982476,0.002859036,0,0.095193128,0.091348757
0.160598023,0.048575917,0.998960773,1,0.081153,0.08113797,0.076928361,0.076885799,0.000304443,0.000308008,0.001525089,0.001525006,0.040610067,0.040863185,0.050894576,0.05089463,0.039696433,0.039906741,0.074945161,0.074983572,0.002858116,0,0.095105691,0.091347569
0.160586262,0.048575722,0.998959222,1,0.081151956,0.081137203,0.076927876,0.076885196,0.000304443,0.000307981,0.001525061,0.001525006,0.040608717,0.040860979,0.050894932,0.050894987,0.0397311,0.039942787,0.074944862,0.074983088,0.00285723,0,0.095021202,0.091346493
0.160573879,0.04857609,0.998958749,1,0.081151224,0.081136463,0.076927447,0.076884717,0.000304277,0.000307677,0.001525061,0.001524951,0.04061091,0.04086386,0.050895355,0.05089541,0.03966458,0.039872892,0.074943885,0.074980533,0.002856318,0,0.094939542,0.091345325
0.160562952,0.048574727,0.998960906,1,0.081150257,0.081135859,0.076927152,0.076884345,0.000304361,0.000307788,0.001525065,0.001524955,0.040610104,0.040864964,0.05089588,0.050895934,0.039738233,0.039943977,0.074945161,0.074982308,0.002855358,0,0.094862884,0.091344351
0.160551393,0.048575555,0.998958951,1,0.081149075,0.081134871,0.076926485,0.076883612,0.000304277,0.000307566,0.001525034,0.001524896,0.040608799,0.040864237,0.050896179,0.050896234,0.039711912,0.039914452,0.074944103,0.074979875,0.00285444,0,0.094787572,0.091342843
0.160539069,0.048574676,0.998954503,1,0.081147593,0.081133634,0.076925624,0.076882649,0.000304055,0.000307537,0.001524971,0.001524916,0.040611936,0.040867761,0.050896338,0.050896393,0.039671995,0.03987633,0.074941986,0.074979849,0.002853486,0,0.094715069,0.091340862
0.160525986,0.048573277,0.998953156,1,0.081146175,0.081132519,0.076924826,0.076881792,0.000304136,0.000307508,0.001524966,0.001524856,0.040611752,0.040865808,0.050896564,0.050896619,0.039737486,0.039943667,0.07494316,0.074979336,0.002852509,0,0.094646248,0.091338998
0.160512905,0.04857356,0.998947765,1,0.081144481,0.081131104,0.076923775,0.076880682,0.000304135,0.000307258,0.001525012,0.001524819,0.040609732,0.040868455,0.050896635,0.05089669,0.039706726,0.039899976,0.074942888,0.074977023,0.002851552,0,0.094576817,0.091336694
0.160501386,0.048572974,0.99894844,1,0.081143156,0.081130167,0.076923135,0.076880051,0.00030383,0.000307313,0.001524873,0.001524818,0.040609982,0.040869093,0.050897013,0.050897068,0.039695282,0.03989522,0.074939357,0.074977465,0.00285061,0,0.094515065,0.091334804
0.160488413,0.048571823,0.998942513,1,0.081141294,0.081128524,0.076921813,0.076878645,0.0003038,0.000307116,0.001524858,0.001524747,0.040614991,0.040868875,0.050896892,0.050896947,0.039688724,0.039892941,0.074939793,0.074975201,0.00284967,0,0.094455436,0.091332014
