,F1,TT1,PT1,F2,TT2,TT3,TT4
3798,73.00989832060107,52.81349755350416,0.21261755172604002,62.88423387286086,19.928344619080498,39.358530902799224,30.41807707294342
3799,73.06389031817972,52.87312959239931,0.21258825263965858,62.58685953311449,19.932612618781548,39.41653115387734,30.446668867294072
3800,73.11883398988317,52.93294501773615,0.2125616399507026,62.29044469889098,19.9368788105549,39.47478392631942,30.475627396733948
3801,73.17613533278673,52.99286467110024,0.21253769812233084,61.99476570319711,19.941143650652855,39.53324865928329,30.505005150145735
3802,73.23480212244432,53.05296014111589,0.21251641161770163,61.699029814636035,19.94536979517654,39.59195998890353,30.53479841554244
3803,73.29456554854812,53.113189983494095,0.2124977648999735,61.4031682214017,19.949631056635916,39.650915171938166,30.564948021112038
3804,73.3554902700287,53.17360627604074,0.21248174243230503,61.10711027589786,19.953890091132127,39.71003673024902,30.595468492001277
3805,73.41861478252713,53.23414889224581,0.21246832867785462,60.8105560801058,19.958146607896587,39.7694150065482,30.62644850241455
3806,73.48369239731117,53.29488902784533,0.21245750809978095,60.51336790588887,19.962399569139873,39.82919836427365,30.65792015367313
3807,73.55003558588518,53.355766920887284,0.2124492651612426,60.21540247912017,19.966686484244622,39.889402550525396,30.68996983418697
3808,73.61849317063044,53.41677890934118,0.21244358432539792,59.916903833338814,19.97093221214287,39.9497792151513,30.72235029256706
3809,73.68830357940334,53.47792132669137,0.2124404500554056,59.61749497230763,19.975249417899988,40.01036302721341,30.75524491184834
3810,73.75968280885711,53.53922822799095,0.212439846814424,59.31702662276308,19.979488258367113,40.07113222364164,30.78853779822963
3811,73.83205976965765,53.60071506613354,0.21244175906561188,59.01551775798348,19.983760645612552,40.13210183938931,30.822188631373155
3812,73.90491311608145,53.66234111550889,0.21244617127212753,58.71276228609312,19.988047542974886,40.193250423781244,30.85630616290432
3813,73.97854931395473,53.72404689864972,0.2124530678971296,58.40894495907241,19.992329989392967,40.25463142071796,30.89075544433189
3814,74.05275007030893,53.78584680860204,0.21247566345669688,58.1040817059115,19.99660769858335,40.31618544413047,30.925663855836135
3815,74.12789357294308,53.847774506027726,0.21250097486211755,57.798131915520656,20.00089943553879,40.37798282922976,30.961010315909284
3816,74.20471730290251,53.9098453503274,0.21252898762029207,57.491110110377086,20.00520461905379,40.43996375380594,30.996771856113515
3817,74.28220013132338,53.97201822449367,0.21255968723812046,57.18297568833755,20.00948583859937,40.50212357350405,31.032908007005066
3818,74.36141376149847,54.03430750666191,0.21259305922250332,56.87368580619599,20.013780307145073,40.56445821147125,31.069508921611742
3819,74.44252347291592,54.0966910435603,0.21262908908034073,56.562969093032315,20.018051731705153,40.627019059158364,31.106551783731746
3820,74.52595024150231,54.159184255279065,0.21266776231853288,56.250946197033294,20.022338072270024,40.689913209085276,31.143937785463667
3821,74.61047955381493,54.22170865436872,0.21270906444398013,55.93768202058506,20.026545443381842,40.75298649940271,31.18173714482835
3822,74.69632132591818,54.28439177770678,0.2127529809635829,55.6235791165391,20.0307480385342,40.81623593904497,31.219982331438736
3823,74.7827673807884,54.3472306565816,0.21279949738424134,55.308202026294786,20.035002043390396,40.87963870882823,31.25864976522684
3824,74.87034117244798,54.410147099980556,0.21284859921285573,54.9911799655172,20.039213719208103,40.943283716461565,31.297680366246514
3825,74.95866195437976,54.473136716289304,0.21290027195632633,54.67309435159533,20.04342088075328,41.00705276907774,31.337163538150016
3826,75.0482524337164,54.53621445710964,0.21295450112155345,54.3545700024845,20.047549430403883,41.07105451602273,31.377076760285064
3827,75.13939653745045,54.59933879613224,0.2130112722154374,54.03560882240384,20.051711499561925,41.13537950084592,31.417341838804873
